item_id,item_price,product_type
C2427,2297.5,C234
J0809,1344,H422
G4557,2233.5,B0412
G4810,1561.5,I127
E5015,3635,F609
G2690,6560,J015
B24164,1113.5,E823
D7931,800,I654
J7570,1593.5,B0412
G4919,2442.5,C487
B27183,6336,G102
E0481,449.5,D399
B4251,316.5,E941
B31249,5408,J172
B201,1080,C358
H2566,3488,C874
B03065,2171.5,J101
B18976,1057,H791
E0809,160,G371
E669,5806,D265
I8407,973,E524
H230,4945.5,J041
G2746,4464,B0018
F950,956.5,B207
D2592,374,H063
D0042,2358,E309
G8809,15209.5,D184
H3120,1468.5,H233
C7208,2665.5,J789
G6018,281.5,D531
G4716,3891,F231
B05434,1437,I299
E9874,26240,G483
B11806,21088,D642
B6587,230,C874
D4041,192,C874
B1752,2160,E29
B18031,1000,I083
B2325,3891,F231
B28198,5216,H870
E620,1239,B923
F0920,3379,B923
C6269,973,G361
F0502,1184,F923
B17878,5984,E074
I8609,1256,H608
D3462,96,H312
J6017,1920,H455
G558,48928,J015
H5151,2236.5,E873
E9344,8467,G598
C7266,743,E524
C4176,2816,I49
B18397,1184,G251
F3658,1248,G467
J0932,163,D399
D6420,3608.5,I606
G3659,2233.5,H589
E5117,421.5,E741
I484,732.5,G186
I6799,1913.5,H791
J3578,3508.5,I700
B01537,1881.5,B859
J2587,1464,B384
C6172,2265.5,J125
B13120,2352,E055
H5388,9185,I994
H9881,5320,B252
F7530,1244,C874
J6279,739,G472
G9191,435,F622
E1977,960,J892
H6250,18502,F164
D5090,2833,G442
B4699,1561.5,F273
B00729,6140.5,D399
C2264,4152.5,G239
H3838,2304,H241
I7367,1450.5,C701
J2636,825.5,G323
I9613,627,F609
B15671,1123,F609
B11401,598,B211
H8281,5056,D850
J3577,3456,H192
E2477,1639,J965
F9914,320,B457
B11684,2356,J713
B08604,364.5,E064
B05643,20800,H63
E4991,3930.5,D850
D9964,57.5,E522
F627,1987,F420
B10540,560,H885
F8385,1049.5,B694
H0608,2864,F622
B18181,3308,C19
J8762,4077.5,C19
F642,2524.5,B0215
G8722,5536,E458
B28116,153.5,C09
H4779,15209.5,E484
J0753,1376,J466
G0070,11736,J459
H6848,4966,F622
H5041,5553.5,I310
F6187,1123.5,C159
B16065,4732.5,C457
F4573,1751,G963
I421,1049.5,G162
B22185,570,H093
B8486,820.5,C874
E0311,24044.5,B887
B14306,1276.5,F545
B11396,155.5,E941
C7617,8640,G327
J5011,2528,H089
B31166,37570.5,I994
B11416,608,I892
H662,220.5,B732
C0022,1113.5,B431
H0794,1031,E524
B01150,2714.5,C487
B02484,2550,H640
E5594,4448,J245
B01308,448,D729
E074,4077.5,C19
D6640,1411,B0461
G6220,684,C874
B10768,70,C942
H3600,335,D800
D9531,9088,J015
B29765,486,C874
C928,14144,B943
B11339,352,E569
F0908,188.5,F426
J8125,7072,F036
F4643,8928,G247
F9775,544,J879
J59,1904,F609
D9429,2304,C106
B18320,252.5,B0282
B27922,26213.5,E924
B26567,1280,F048
B11568,128,E93
C005,3952,C874
B29359,26528,C331
B5216,40,C874
B9242,4736,D850
D6020,240,J362
D1485,10880,G077
B14743,7860,I310
J6606,5113.5,C076
B10743,473.5,C944
G668,636.5,H233
B13919,406,G251
H8482,3680,I449
B12222,634.5,B945
B03461,1280,F048
H327,320,J362
I3786,720,I600
I8749,1020.5,D202
I5253,5385.5,J086
H1420,892.5,D202
I6380,5927,H551
J7993,7936,I79
J1277,3168,J137
D8181,3046,F036
I7079,348.5,E348
B6416,473.5,C944
C8482,634.5,B945
D7376,608,J900
E0653,2332.5,H26
H6870,2851,B0484
G3851,329.5,D18
B03261,668.5,C514
B22313,761.5,F622
G6698,592,E309
B23454,1532.5,H803
C6891,1657.5,I121
G9279,1692.5,H34
B16983,672,J959
C2026,6908.5,F036
E1964,8000,I49
G7823,2396.5,F020
C1206,732.5,C874
C4128,563,C642
B31954,2028.5,G648
B30820,685,G361
B28993,1801.5,G162
H7879,89088,D184
F3303,928,G815
J6844,8928,J959
J7910,4499,D399
B21905,627.5,E524
I6176,5536,I23
D6406,4732.5,D062
B32554,604.5,D844
D6590,1120,G0
F5901,1489.5,J906
I4520,1625.5,E35
J5812,4480,E757
E4633,316.5,C835
B12728,45926,E22
G5156,60768,G795
H9582,2073.5,D265
B0904,668.5,C874
B9059,11.5,C874
I1481,6246,B417
I9324,734,C944
B03927,928,F862
J6827,285,E188
E4820,192,J362
B27403,1410,C874
C4401,1433.5,B0270
F9755,348.5,G186
D2595,28188,D184
B20734,2560,B145
I6189,2614,F276
G940,1088.5,E524
B30926,313.5,I522
H5425,633.5,I522
F6361,3168,I579
B22307,2822,D456
B30047,2700,H455
B12072,5728,F19
C0892,1785.5,F231
B23881,4800,H312
C3630,316.5,G498
G8460,1916.5,J099
B11869,7539,D399
B25686,15008,B617
G8146,348.5,B349
G4545,1369.5,I121
H2154,288,I15
B00427,685,E524
H487,1596.5,B744
B29196,3168,B2
J1006,5788.5,C417
H9326,736,J959
C8497,79632,E22
I3550,37728,G108
E1080,17843.5,F164
C5538,3542,D808
G1529,572.5,D845
C570,640,H455
E800,720,F934
I2331,835,H605
B23077,921.5,D805
D2309,6105.5,C874
C2688,8444.5,C376
G0796,1792,E620
H0468,425.5,D576
I8612,7360,B886
I2066,4224,E141
G5770,13440,H207
C1046,215,H66
J7753,5344,D057
J4053,4064,C713
E0550,592,H577
F003,2931,J784
B26179,1322.5,H791
B051,1216,B052
D800,432,B0036
D6301,9446,B0564
E704,4640,G641
E4850,640,I538
J7253,2400,G223
D0184,2080,F700
C5937,480,D978
E8507,4044.5,J713
C4144,2912,B0333
H6903,4262,C690
G7917,677,C514
F3193,768,G63
J9771,1588,H791
C9517,160,H312
B20224,944.5,F420
E8774,800,G948
J6616,2105.5,C106
I4051,1548,E924
B11522,569.5,C176
B10184,9728,I13
D5553,3910,H495
B18491,1113.5,F45
E3103,3617.5,B193
B04172,1060.5,C874
C6408,4096,E153
G8424,27371.5,B0277
D916,544,B188
J6691,1501,F622
B0932,3561.5,C470
I600,5230,B77
D6139,48,B0036
G9313,272,J362
D2941,10624,D743
J2736,720.5,C582
D3046,2563,B192
B07959,720,C430
J6231,952,B887
C9329,18560,C256
E5095,115,G130
D7762,260,B0412
B12437,697.5,H554
B1861,6745.5,G607
D4227,1088,C874
F5134,1216,H206
C3811,56448,H551
J4021,633.5,I191
H1289,1670,F627
G6955,3744,C890
D0748,1273.5,C106
F127,448,E371
B27139,2432,C874
C7155,2528,F76
B09448,608,F618
F0017,2233.5,B0412
B21622,1866,D462
I8013,31872,J755
I8606,3930.5,D850
E5622,3146.5,C874
E5697,668.5,G315
B18023,515.5,D844
C8656,380.5,C133
B0884,1177.5,F609
G4619,2848,F231
B32611,1984,B382
B9460,2508.5,F164
F7349,100604,E924
B05200,320,J362
E5456,2108.5,I45
F0762,7040,J802
D3582,480,H241
F3695,92.5,H854
B371,6240.5,F637
B00432,1145.5,H554
B27731,7344,C74
B00676,256,H312
J9537,1436,E292
H1725,38572.5,F161
I6094,2780.5,B0546
B4329,1504,C106
B19851,1824,B054
F4517,67822,D184
F9182,786,E211
G4142,1542,I49
B26396,471,B986
I6027,241.5,I677
B12344,2816,B0227
B17159,11008,D045
D1412,1145.5,I121
F1918,792,C786
B23255,3040,G773
C5939,2392,C065
G3480,960,G077
B03116,128,G371
D1268,1437,E222
B01869,1369.5,I121
D8358,1472,H422
J8461,1568,G702
G3224,14240,I817
B28785,540.5,E59
D5513,7673.5,H525
I6710,6271,C504
B16503,2851,B704
B09024,215,E141
I5792,3194,C874
D7333,20039,D432
B29389,489.5,C08
F0303,697.5,D608
F2839,1526,I514
B08245,2874,B431
B31518,6228.5,G825
D1221,1593.5,F065
B18061,4032,C417
E8470,1248,B0509
B18535,61382,E22
D5783,2992,G192
I3264,374,B640
C7462,1657.5,I121
B31084,1120,H462
I7456,2214.5,H86
B03937,1209.5,F622
C632,2545.5,D265
G1956,7680,B536
G1495,953.5,J07
B08484,2176,I323
B08095,8640,E250
B13182,4216,F036
I0507,7008,D062
D4617,9888,G564
B17896,832,C356
F7580,1184,B0083
B20352,182,D399
B03935,1913.5,I600
B14266,3808,I316
E9819,320,C874
D3188,380.5,C058
D990,563,F622
B0989,729.5,B431
B1610,5685,I323
I7769,505.5,E371
B6173,24749.5,I915
J0878,1536,G295
F6063,108.5,D999
B26248,65835.5,D184
H2798,121.5,B0170
F8633,793.5,H041
E8518,2409.5,E867
D8361,10560,C725
J3106,448,D176
B4606,6283,F036
E6970,6118,B417
C9819,537.5,J872
B1625,1209.5,I181
D5382,405,C111
C717,304,H455
B7667,1252.5,I990
B00049,633.5,F374
F4209,8926.5,I324
B08559,16589,F411
F8476,1340.5,B158
B29707,6201.5,F036
B14960,288,H312
B08288,704,I404
B9769,22080,D408
I3548,8960,B0191
F2952,33440,H747
B2923,1248,H930
D0638,1232,B0414
B11665,2420.5,C563
B01810,720,C350
E7368,960,C874
H4281,508.5,I475
I4300,1670,B731
H0378,2234,J471
B8556,9888,C475
D9908,3729.5,I127
J516,911,G751
G4034,1216,G948
F324,8928,D04
B15888,691,C159
E4226,3193.5,I238
F3409,979,J270
G0475,1592.5,C325
F6692,2098,E591
F928,810.5,H584
C4409,736,B871
H9923,1123,J225
E5042,473.5,I522
D6316,889.5,G835
C2725,9248,J010
B10981,1332.5,G825
B14214,2976,G498
I0031,20768,D793
B00736,156.5,H539
C7898,49982,D184
B06437,2848,B0465
F9705,1664,B0311
B3046,1568,I579
H4109,953.5,B431
C3519,633.5,H268
E8281,16112,C874
B08434,1494,H865
B29835,25600,B342
G3977,960,H312
B31349,444.5,F374
B19675,38720,G827
B31213,2236.5,J123
C6460,4202,F164
E6138,14336,E298
B08530,422,B242
E2235,9216,B0083
B11864,4704,C874
E5581,96,H312
B17097,4768,B0183
B13964,1670,C555
B6509,6656,H455
F8916,412.5,B298
G265,2921.5,I839
H9484,2139.5,D439
D3273,14256,E939
B03745,758,H351
B13785,72000,D786
G9199,297.5,E371
F7982,4672,B0567
E581,1728,B252
H9143,4768,J802
F2219,7168,G367
E3295,768,B346
E2822,905.5,H768
G3724,2368,F075
E8210,304,J495
B9177,10598,C417
B18135,11776,J959
G7501,1440,B207
B7884,1360,I600
D517,537.5,H554
J3715,496,E747
E7776,1913.5,B0412
H0406,11430,D47
D0630,4095,H441
I505,5760,F427
I9636,220.5,E188
I9004,249.5,D899
B02030,972.5,B485
B05875,1814,J225
B05450,2080,G423
C8717,2726,B0386
B24535,636.5,E244
B28431,269,H596
B16112,2672,H532
J9014,4331.5,I994
D7049,169.5,C356
B6192,22566,E924
E0349,62192,E22
B15467,160,B173
H3670,1049.5,E955
G0382,64,H312
C7121,793.5,C106
C596,592.5,C487
H5803,1843,G09
B14550,4160,B0567
B10585,911,F163
B08087,1728,I990
G8249,5760,B617
C0075,409.5,F376
G1561,2013,C424
B26881,1113.5,B187
B18515,30694,G808
D36,39824,I488
I6315,2400,H455
E164,408,J041
C4549,887,H093
E9278,892.5,H467
J1766,304,I535
J1405,2301,D236
H7344,8608,B0333
J7739,220800,E196
B02630,8659,E924
B04900,985.5,B945
B17223,29440,G766
B22907,960,F922
B7551,220.5,I411
B28796,1888,J317
E7799,544,C642
B9972,1267,C751
D9822,857.5,F061
G2007,1376.5,G607
J735,1768,C51
C8216,541,J780
B3842,141,G315
B18406,1146,I834
C3203,1725,I901
B17792,2368,F418
H4479,25949,D184
C7775,380.5,C111
B9817,12441.5,H622
H8488,1049.5,B694
B16350,448,F684
J6099,6745.5,F036
B30937,11097.5,D44
B32570,3418,H551
C915,624,J959
J7398,2316.5,E605
B7936,1276.5,D296
G801,5408,J864
B27899,4348.5,C457
I9075,11532.5,G277
H7343,1568,E03
C1283,3392,F622
C6591,3744,E884
B15495,928,B207
F7820,204.5,I806
B9378,569.5,C176
D6893,1612.5,G224
F3968,465,C874
E6221,803,J16
H7330,34880,D642
B07926,636.5,B732
I1356,636.5,C628
F8108,66576,E986
B1496,3024,C890
H4426,256,J529
B12306,39072,D642
C7023,2519.5,D528
F2695,5155,J333
B15902,532,C159
H721,217.5,C874
D2254,1091.5,H768
I4368,473.5,J07
J848,6112,E967
E4826,1036.5,F568
G4801,1273.5,I600
F1869,743,E524
J7340,316.5,D328
C3224,1152,F677
H6948,704,F337
G6183,4128,C874
E4943,1596.5,D946
J87,2521.5,B715
B04352,576,J839
H5016,758,C445
C726,4640,E507
J7212,8992,F469
I6017,438,B485
D9841,4073.5,F609
F2596,2470,D850
G3110,35472,E22
B653,14592,C874
J6304,2793.5,F929
E2782,1280,D729
E9882,34880,D642
B19462,92.5,B545
C7396,2528.5,B431
C5936,23350,G239
H0838,27420.5,J397
B27803,2188.5,B343
E2866,953.5,H791
I7241,4172.5,B219
E2621,5056,D876
H7876,512.5,H093
E9742,694,F609
H8190,595,E699
B15352,4160,G367
J052,400,J362
B9210,1164,I131
F267,1763,G898
B26487,1760,B0396
G1257,595.5,C874
D2158,400,F622
E252,20979.5,G239
B09857,1593.5,G549
B04662,953.5,H791
B12771,34182,F164
J1361,35872,G122
J333,5447.5,H455
B0308,3456,E702
G8347,41280,I189
F6010,8160,J429
B12937,288,H455
I6746,24320,F164
I571,1725,F343
G9594,800,J892
F5898,4003,H631
B24243,1123,F609
B31404,842,H233
J0998,128,I050
B11329,2108.5,J244
F6971,9536,D291
D7227,896,D924
H9418,2762.5,J749
D2084,2233.5,H589
D443,5760,F810
J3579,2097.5,B485
I2105,1408,J619
F0175,8401.5,I310
B20438,201.5,D303
B25788,1913.5,B0412
G4685,3930.5,H791
J4910,437.5,F622
B2271,2009.5,B878
J4097,2703,B032
J5422,2528,F267
J8120,43008,D009
I0303,697.5,B694
J2266,7526,C460
C2820,9690,H551
B16218,70323,E328
B03514,825.5,B694
E6402,106,F414
D9619,1123,B032
B29733,9504,J015
I8617,9856,H525
J1687,6696,D197
B11756,743,H093
B05477,1212.5,F609
B19548,3136,I858
D771,1120,F192
B7652,1689.5,I994
C2214,540.5,C724
I8680,704,B485
F3668,156.5,E396
E7774,1216,B346
E0180,188.5,C724
H1153,1440,E016
E409,6272,I858
B14021,2480,I600
H7684,348,C582
G2081,2144,H069
I7134,1111.5,J325
B10874,601.5,E297
B1206,6144,I994
C5272,4052.5,D657
J7005,1267,C874
G8970,11977.5,G483
H6412,796.5,J034
B7191,476.5,C874
D4341,339,H867
B14008,1145.5,B694
G1399,946.5,I131
B24706,92160,G867
I3933,960,E360
D2498,848,H768
B8985,4243,F036
G1418,316.5,E386
D2935,220.5,G390
C6204,17408,G108
E3000,20480,B617
I8719,1568,F885
B14437,791.5,H791
F236,3456,E85
I2859,1200,G633
F3596,5221,D432
H8106,1676,C874
B11380,14400,B617
H8896,760,C786
D0641,1248,H284
H815,480,B038
B03289,1031,H093
H9454,384,G705
B01785,630,J325
C9167,10051,C417
E4497,1261,G361
B04521,1658.5,H969
B0223,282.5,J168
I0178,1078,G751
B12237,1365,F409
J4019,6400,E646
C4597,1699,J789
B14660,825.5,D946
H3531,3438.5,E998
E87,304,H31
B01982,2489.5,J43
I3148,2105.5,I127
B19312,6364.5,H63
B23032,9532.5,D009
E1375,946.5,C487
E1702,1955.5,D184
B15310,2809.5,B225
E300,956.5,J375
F0495,192,D844
H4891,58688,D642
F4475,1344,E702
J8782,14102,H63
B0683,160,B293
B5064,27360,G239
C0647,9440,B943
I0639,7507,F036
J2685,1504,B0567
H8978,921.5,B0227
B28757,9819,F036
I1118,1120,B939
I3883,732.5,E309
I5566,1568,B0025
B15704,476,G648
I4617,2048,E115
F7609,1173,C296
C1549,7008,B2
G7608,864,F76
H1690,4764.5,D328
B8352,12992,C331
J4037,4525,E458
I6779,182,D244
E6740,9336,D197
C3873,716.5,I127
G1252,2425.5,G133
J2691,1987,E434
D231,5667,J116
B26595,4270,J041
H9190,2275,E422
B27213,64,H312
D1755,1212.5,F609
B04475,810.5,C944
B11539,51.5,J3
H4032,2882.5,C874
B20518,20224,I79
J8138,956.5,H811
B9843,409.5,E699
D6065,2121.5,H589
D6510,18785.5,F036
B24776,1017.5,H885
B23087,332.5,E699
F9359,518,E699
B4043,953.5,G059
E0235,4416,F754
F9448,2851,B0423
E9164,2607,H241
F1413,881.5,D399
B11625,15968,I025
F7844,691,F541
E7498,2208,I527
B28442,2256,I127
B22234,2448,B490
E1973,259,C159
B28108,6048,J227
F2914,7936,I79
I8852,46784,B943
B10573,1088,E75
B0412,112,F281
B12673,2236.5,J741
C6392,156.5,J915
B19482,156.5,C111
E4364,2845,H820
F4607,35143.5,J606
B641,2716.5,G661
G8098,1955,F609
J3709,6912,C874
B21507,3744,D265
F0384,7936,B052
B4580,1305.5,I481
C5128,6304,C417
H9510,2611,I994
B03561,115,C874
D4204,5280,B961
B22275,1056,C874
B07693,8160,F622
G4867,2124.5,J830
J456,677,B732
I4174,13824,G483
B02354,810.5,C944
G7532,2208,G36
H1672,1600,C167
G8473,1592.5,E716
C1594,572.5,G000
G3968,2272,J658
H2242,1056,I433
I5294,21504,J344
B24191,3840,G077
I0298,1740.5,G295
I4423,3520,D406
G4527,1488,D439
J6817,4596.5,B0386
D2045,896,C106
E752,22080,I313
E6733,1593.5,H791
F7789,23856,B76
F8538,864,F885
H7972,921.5,I027
B05126,2470,D850
I5604,449.5,G339
G121,656.5,D766
B6642,2496,B713
E718,636.5,C521
B20525,7603,G331
B7150,1920,F048
I6477,1372.5,F653
B8171,2352.5,B0215
I9162,833,C874
D5862,3251,J286
I7612,6784,B0097
F3595,8035,D990
B25906,1984,F075
B637,1344,D805
I6671,3803.5,C874
H6478,9561.5,C417
J5179,10993,I310
D0883,16505.5,F403
G1124,9139,F581
B8757,2816,G295
E3761,416,G251
G2000,2381.5,E998
C7591,25840,J445
G7985,1888,B0208
G6029,473.5,I522
J0013,282,I495
E0721,444.5,H735
B06701,752,I127
E5045,10009.5,D405
B004,39168,J174
F6646,1849.5,C099
E7530,179,C390
F2132,2448,C781
D6437,6048,B544
H1148,4128,J120
G1609,5536,J086
B02988,437.5,F180
J5655,4060.5,C823
C7414,8828.5,I968
C4737,857.5,C076
F1085,3168,E428
E261,9120,J245
B05014,3808,G131
B9978,1228.5,G201
B27592,13312,E282
C4742,857.5,C076
D3284,1312,B0083
B17740,2257.5,G702
D3664,413,F622
D4406,1725,B592
B9756,46400,C099
B12229,2887.5,J041
B933,960,D125
G2863,16265.5,I323
F9776,3136,F083
G576,1672,G898
H3396,1817.5,G239
B6335,233.5,C191
I771,6011,D657
E3876,13440,E196
B28721,1644.5,F609
D8035,3680,C642
I5501,2553.5,C874
J0030,398,E169
H6416,992,J083
B28216,442.5,B945
H9622,1900.5,F01
D3162,20480,C618
I2556,1248,J014
J9145,12199,F637
C625,27798,J234
F4950,1852.5,E31
C2217,2457.5,I994
G2809,1224,B630
I6463,273.5,C583
J9514,761.5,G71
B22020,1200,J362
I0570,5728,B0208
I8044,8320,I79
J3641,15616,J959
B31864,2432,I834
J1747,2401.5,G898
B15995,3930.5,I890
B00281,1904,D680
F5307,2304,G367
B21534,2230,C835
D1401,326,E547
G8203,18912,G077
B19746,1146,F420
J1049,13600,B0099
G4999,4291,J187
B16285,7032.5,B270
B32223,2028.5,J550
H1912,256,B457
H6508,6720,D685
B20189,1000.5,I131
F8249,1305.5,I121
H798,4128,G37
H1519,1680,I600
J9758,1152,C742
G3221,47680,J939
I6887,505.5,C297
E6333,31273.5,F208
C2211,1472,D151
I3230,19136,F403
I7697,3426.5,J713
B02142,1478,G162
D8000,8512,H747
B22741,392,C874
C9470,14796.5,J234
G9679,1414,C21
C1605,1033.5,E701
B22418,313.5,C270
B05332,630,E371
F7511,633.5,E026
G978,480,G579
B20247,149.5,C874
B03952,529.5,D133
E8254,10560,G077
B09577,2705.5,H933
G6172,22892.5,G239
G9076,121.5,J07
F1006,224,I661
F4113,756,C944
B9926,4348,E03
I8761,3889.5,F036
D0593,2195,B0459
C8616,805,F622
B4297,828.5,H284
B07489,12480,G077
B4031,455,D399
J8275,1152,C682
C4657,627.5,E524
C8138,826.5,B945
F5012,8800,J959
B27886,3753.5,H865
H5697,1200,I600
B14050,1760,G611
F8782,8140.5,E282
I2797,634.5,B945
B31555,480,J959
J5461,5952,F997
F3155,8928,B0333
B05229,161,E309
B0628,567,H652
D4221,23112,B943
J606,7347,E924
B17462,1276.5,D497
D261,28768,B943
J2880,444.5,H881
F5801,33964.5,I915
F8887,6772.5,I323
I9776,2640,F21
I1876,3264,H640
E7542,412.5,E452
B2470,3209.5,J789
J8690,3888,D174
F6914,710,D184
I0752,6652.5,G974
F242,1280,D729
G8174,425.5,C874
C3816,14976,C270
C2007,4291,I323
D2069,2851,B407
G5626,1273.5,H791
B21710,1888,D062
C7368,1568,F236
C7728,1177.5,E168
E9917,1943,C159
I8818,7456,G641
C3748,28.5,C874
J1852,19680,J10
B8565,796.5,J947
B24271,9888,E149
F276,547,C874
G8989,6451,I994
B14093,2363.5,H791
B9360,18713.5,F208
B29083,7120,I310
F9944,2873.5,E714
F1578,1760,H577
B09246,241.5,H258
F1740,1273.5,B694
B29788,1916.5,D328
B32230,576,H971
G9720,24891.5,I310
D3531,1744,G226
B21607,256,H525
F1235,428.5,G371
C3374,1434,H791
H8951,7056,C417
J6804,8122,F164
B00012,124.5,G379
C5712,608,G339
B24526,4256,J143
B19492,7936,I79
H1226,276,I026
B786,5600,F823
B24767,4480,E757
J3987,274.5,I647
B709,7888,J234
C3041,2720,E428
E5223,858,H093
B32429,5126,B304
G8622,956.5,B942
B09796,570,D903
B06984,2528,G128
E7085,3136,B0227
J0737,3808,J227
F8088,640,F922
I599,908.5,E605
B28119,864,F922
C039,1123,J333
B6055,569.5,G835
J3428,1180.5,G582
B320,2563,I323
D576,928,B618
F4975,161,C874
J9956,2140.5,E967
B3017,1360,I23
E9621,538.5,C835
D5818,2240,H577
G1325,336.5,C874
B4781,1596.5,J802
D5316,6076.5,E573
H376,2265.5,C076
H1962,278,G251
G1973,640,C040
J8742,48.5,G192
B22407,9702,F164
B4136,3808,H284
B16420,2177,D207
E3862,656,G601
E7758,2176,H933
B5241,3617.5,J086
B31484,4000,G247
D745,2592,I932
I9823,1589,J77
J024,150,B231
B30814,953.5,F374
E425,506.5,B945
B8304,3666,J740
F3238,699,C874
J5882,3484.5,G483
C0605,4909,H525
B23016,8268.5,F164
B21037,326,C874
D4729,2576,F622
F5944,636.5,F251
E6334,1120,F388
H4104,160.5,C111
I8600,7040,J774
J342,1401.5,I600
E6760,4640,C457
B02604,8678,E719
H4668,2597.5,E924
B21260,1411,J225
B14057,19,C874
C8781,2073.5,D155
I6343,5280,I527
B26378,5376,D874
E3193,4608,J559
B9667,940.5,G472
J7784,788,J774
B18053,512,J45
G9894,3286.5,G239
G7161,316.5,B859
C4008,1888,G186
I0967,398,C062
D2504,1800,F067
G5875,518,C159
F7794,86,C874
B26566,504.5,H791
B5937,320,H312
C2306,2080,F407
H2064,1322.5,H791
D9787,1916.5,D924
B18684,1504,J959
H6568,4448,B617
J4324,1900.5,B485
J2704,928,D151
B22438,636.5,F251
B23861,2300,I890
H0733,3129.5,J208
D8149,4705.5,B587
B14190,1824,F049
F7906,576,B0457
I2728,2851,E130
B24131,3241.5,B0226
B1759,7008,B544
H1017,753.5,B736
I475,905.5,F15
H8455,118,J362
B28208,3225.5,E719
G1667,46080,H455
C0813,56928,D184
C758,316.5,G651
B01531,896,E27
E9945,1692.5,D328
J0100,1472,F609
H1048,973,E524
I8584,444.5,I183
C7310,19594,I310
B12318,3360,G97
F9043,638,D399
I0400,8091.5,D184
G0727,2720,G53
B11096,1097.5,F609
I3724,4262,C417
F651,30872,F036
E7829,2401.5,D606
B17550,1248,F928
H0382,633.5,G323
B701,1245.5,H632
B26696,4052.5,C724
D9719,5408,C475
D9155,393.5,E371
F1210,1916.5,F305
J4890,912,J703
E37,259,B207
B31195,28806,G077
B29227,896,B054
F7832,796.5,B0097
B29894,3488,E647
B2944,182,I351
D1363,5408,C475
B30583,810.5,H632
I4928,23904,J8
E6834,2827,C874
B30902,1123,C52
B3508,4052.5,I700
F5315,11975,I148
G9543,1721.5,B421
H7662,1484.5,G55
G3672,13641.5,I310
I8611,559,H524
B11075,921.5,H865
B26045,12135.5,D184
H290,118400,G790
I465,832,C724
B25524,1311,F622
H7305,1442.5,H085
D9950,860.5,B450
I7586,576,G339
H8982,112000,G790
B25442,2080,E074
B11729,717,C874
E5402,1120,C297
F1953,1696,D424
D1606,8160,G031
B00805,627.5,E524
B7438,432,F541
F2843,1261,E524
H5008,5408,E149
C335,10656,J10
B25499,377.5,B654
H919,1900.5,C874
D0673,6688,J864
J9908,432,I151
C5421,264.5,F337
J9571,8960,C874
G0464,4768,E646
E6748,2848,J767
D3824,4291,I323
B19558,800,E426
B22989,1075,H743
I9758,2208,H284
J0409,928,B207
F5343,480,J879
G3064,1264,B0019
F0381,448,H400
B23046,233,J896
E8801,1401.5,C106
H7523,3072,C829
E7775,6376,F161
E1593,928,J959
C8789,207,C874
B17376,480,B207
I7678,4064,B0083
B18092,2399,G909
J6076,284.5,I701
F4266,377.5,B086
H8997,960,B713
C0259,576,I522
F8893,27472,J234
B0587,10825.5,J789
C0852,11040,H63
C9365,576,B05
F1533,14394,C844
B13522,4636.5,G659
C6527,973,F420
H1933,796.5,F21
D7988,3808,B194
F5484,5728,F236
G089,8256,B833
B23209,1856,B0333
F6979,1568,C199
G148,3808,G23
B08359,537.5,F700
H1140,979,F056
C6745,1670,F07
F7708,160,B188
D3217,913.5,H448
B18851,144,H312
B22949,44.5,J807
B00899,1411,J225
I2151,7616,H948
G5586,2448,I932
J337,4462,I890
B12176,1404.5,J29
B7553,2012,G339
J7833,1593.5,C996
I5758,2361.5,I121
B23896,881,F783
B6688,192,B037
B22699,444.5,B390
G8779,5862.5,D184
J5494,7136,C571
J0354,25568,E597
E9501,544,C728
J6535,1593.5,D426
B640,1209.5,I600
G0743,2227,E604
B9444,887,G0
H2251,1113.5,I191
J731,1002,J393
C350,1913.5,B0412
B15697,5088,B0097
B03740,11520,G607
E0045,2176,I700
B25498,3313.5,B991
B09758,2602.5,I890
B16371,480,H312
B0568,285,I577
B6794,620,E297
B32777,1459,G898
J2315,6336,I189
B1040,857.5,F061
I8945,316.5,H03
B08492,1488,F609
C5446,732.5,G144
B02274,816,H089
B2255,1644.5,F609
B03381,9280,H532
B993,348,C835
F430,3508.5,D252
E7242,857.5,C076
F7260,88,D575
B9827,1702,D399
G678,476,C159
J0301,118,J362
F1003,1593.5,I600
F3283,5088,J041
E7142,1116.5,J882
I8492,378,C111
E1233,10336,I189
D8410,336,C839
B09640,857.5,J07
B10664,6431,B270
B00447,2553.5,I600
B7102,4928,D642
H5374,291,E628
I8086,24996.5,J234
F7632,2944,J041
G7162,2297.5,I600
E1437,1532.5,B447
B22690,1196.5,B694
B1656,608,B0567
C9324,2401.5,G898
B29189,953.5,C106
B26133,2125,E524
B01631,2013,H226
H4731,1444,F699
I1096,508.5,I558
D948,786,B130
B08396,1003.5,F622
B1511,1224,D175
J7664,185.5,E467
I3316,905.5,H768
J8606,390,E371
B06947,41.5,C942
J4484,1408,B231
J8205,9440,B943
C9182,1888,F318
G883,1628.5,B822
F9235,1472,E93
J3450,76764,D184
C4640,455,E524
B1715,3236.5,I376
C3318,1097.5,G472
B2498,7022,C874
B05683,158,B758
B07807,6041.5,E458
B02809,35659,B76
B07690,188.5,J441
F0550,2752,B076
F65,826.5,B945
G2133,2681.5,H738
B28395,10368,E279
G3525,1248,H284
E2236,5532,B461
C9274,2563,J627
F0202,634.5,B945
E8645,8224,B0199
H3221,946.5,I131
D0589,1408,I704
D4447,598,C944
G7814,4032,E422
J9879,861,G661
J3008,1064,D399
E7484,1315.5,F609
